order_id,product_id,quantity,sales,profit
O02821,P0024,2,888,216.54
O02822,P0088,3,3003,821.95
O02822,P0077,2,2992,630.65
O02823,P0023,4,2656,476.94
O02823,P0053,4,3028,273.7
O02823,P0052,1,651,91.06
O02824,P0012,2,1396,195.57
O02824,P0025,4,1260,289.14
O02824,P0092,3,3597,782.69
O02825,P0040,2,974,129.37
O02825,P0007,4,3976,791.92
O02825,P0076,1,535,48.06
O02826,P0034,5,4575,1035.35
O02827,P0062,2,1616,154.76
O02827,P0091,3,4329,441.68
O02828,P0016,3,4311,700.82
O02829,P0100,5,4585,680.01
O02830,P0016,1,1437,146.11
O02831,P0084,5,3525,413.11
O02831,P0021,2,2734,323.26
O02831,P0095,5,3835,931.33
O02832,P0046,1,188,51.5
O02832,P0051,4,828,161.5
O02832,P0039,4,3768,485.69
O02833,P0034,2,1830,362.79
O02834,P0012,1,698,155.43
O02834,P0069,4,2280,679.16
O02834,P0053,4,3028,642.09
O02835,P0021,5,6835,1437.76
O02835,P0042,3,2712,603.59
O02836,P0008,4,5296,638.28
O02836,P0090,1,673,57.27
O02837,P0014,1,107,14.61
O02838,P0028,1,1180,297.03
O02838,P0048,4,5908,1659.74
O02838,P0078,4,4944,519.67
O02839,P0085,3,4059,825.35
O02840,P0056,5,4510,1192.21
O02841,P0028,1,1180,141.21
O02841,P0053,4,3028,246.52
O02842,P0074,1,633,157.14
O02842,P0086,5,3175,780.3
O02843,P0095,3,2301,588.32
O02843,P0082,3,2100,335.15
O02843,P0046,3,564,97.27
O02844,P0027,2,704,151.86
O02844,P0069,3,1710,264.12
O02845,P0039,5,4710,569.6
O02846,P0084,4,2820,274.14
O02846,P0095,4,3068,546.57
O02847,P0059,1,203,46.97
O02847,P0033,5,645,122.62
O02847,P0091,2,2886,768.31
O02848,P0037,5,3440,543.39
O02849,P0040,2,974,236.96
O02850,P0053,4,3028,604.57
O02850,P0083,1,694,112.36
O02851,P0099,2,1930,349.19
O02851,P0061,2,2484,496.26
O02852,P0063,4,2468,603.27
O02852,P0062,1,808,94.13
O02852,P0091,2,2886,368.92
O02853,P0088,3,3003,681.04
O02853,P0042,1,904,132.37
O02853,P0048,4,5908,1623.9
O02854,P0072,4,1448,250.99
O02855,P0064,2,1628,130.54
O02855,P0076,1,535,51.23
O02855,P0017,4,3972,681.36
O02856,P0030,3,2418,286.06
O02857,P0012,1,698,113.36
O02857,P0068,3,1101,211.94
O02857,P0077,1,1496,317.47
O02858,P0095,4,3068,385.3
O02858,P0022,4,1548,213.04
O02858,P0085,1,1353,358.79
O02859,P0039,3,2826,460.54
O02859,P0059,5,1015,167.73
O02860,P0031,4,5724,1625.24
O02860,P0048,2,2954,481.59
O02860,P0084,5,3525,886.43
O02861,P0079,1,957,82.52
O02862,P0045,2,1048,195.99
O02862,P0072,5,1810,511.36
O02862,P0066,2,2382,401.0
O02863,P0007,1,994,246.92
O02864,P0084,2,1410,344.46
O02864,P0064,2,1628,409.41
O02864,P0011,5,4540,476.68
O02865,P0028,2,2360,439.34
O02865,P0089,1,383,62.94
O02865,P0016,5,7185,927.38
O02866,P0023,1,664,185.74
O02867,P0044,4,780,189.87
O02868,P0086,2,1270,263.38
O02868,P0007,1,994,198.31
O02868,P0002,2,370,40.04
O02869,P0075,3,531,98.53
O02870,P0044,2,390,32.95
O02870,P0063,5,3085,324.32
O02870,P0005,5,4250,1062.45
O02871,P0026,1,177,47.18
O02871,P0003,4,5400,829.58
O02872,P0068,5,1835,394.2
O02872,P0073,5,2925,656.24
O02873,P0050,4,3032,839.15
O02873,P0023,5,3320,714.29
O02873,P0033,5,645,136.78
O02874,P0023,2,1328,377.91
O02874,P0030,2,1612,166.71
O02875,P0029,1,1406,198.83
O02876,P0026,3,531,157.88
O02876,P0015,3,1356,262.65
O02877,P0074,5,3165,684.77
O02878,P0073,1,585,174.84
O02878,P0045,1,524,91.8
O02878,P0091,4,5772,730.03
O02879,P0058,3,693,117.4
O02879,P0057,2,2320,233.94
O02879,P0087,4,5020,622.61
O02880,P0056,2,1804,381.01
O02881,P0007,3,2982,532.88
O02881,P0098,2,2832,690.63
O02882,P0045,1,524,90.17
O02882,P0015,3,1356,290.1
O02883,P0024,4,1776,499.14
O02884,P0035,1,175,17.41
O02884,P0091,2,2886,564.57
O02884,P0041,5,5760,1282.29
O02885,P0022,1,387,64.33
O02885,P0080,2,594,138.7
O02885,P0018,1,115,28.52
O02886,P0019,1,1421,269.86
O02886,P0076,4,2140,637.81
O02886,P0081,3,99,12.03
O02887,P0056,2,1804,189.93
O02887,P0010,2,378,96.97
O02887,P0014,2,214,36.97
O02888,P0037,2,1376,133.35
O02889,P0059,5,1015,154.76
O02889,P0037,5,3440,302.92
O02889,P0065,1,1165,172.77
O02890,P0056,1,902,120.32
O02890,P0016,2,2874,610.16
O02890,P0034,3,2745,443.99
O02891,P0013,5,1075,139.19
O02891,P0026,4,708,197.42
O02892,P0068,5,1835,517.02
O02893,P0079,1,957,108.8
O02893,P0030,3,2418,724.97
O02893,P0063,2,1234,262.63
O02894,P0014,2,214,60.0
O02895,P0058,1,231,40.74
O02895,P0068,3,1101,104.97
O02896,P0007,2,1988,300.16
O02896,P0093,1,687,150.08
O02896,P0036,3,3777,993.56
O02897,P0005,2,1700,474.32
O02897,P0020,1,1132,294.5
O02898,P0073,2,1170,198.06
O02899,P0001,1,1420,331.1
O02900,P0064,2,1628,334.91
O02900,P0084,3,2115,335.78
O02901,P0045,2,1048,250.61
O02902,P0094,3,1782,267.36
O02902,P0019,1,1421,211.83
O02902,P0001,2,2840,712.03
O02903,P0064,2,1628,133.35
O02903,P0054,4,916,193.75
O02903,P0029,5,7030,1585.44
O02904,P0055,5,990,89.25
O02904,P0018,5,575,100.22
O02905,P0017,3,2979,475.81
O02905,P0057,5,5800,1150.97
O02905,P0010,2,378,82.6
O02906,P0006,1,792,161.35
O02906,P0097,5,6160,1313.17
O02906,P0079,2,1914,448.98
O02907,P0072,4,1448,318.46
O02907,P0012,2,1396,212.61
O02908,P0094,4,2376,399.41
O02909,P0084,1,705,192.48
O02910,P0052,5,3255,597.3
O02911,P0006,4,3168,273.5
O02911,P0073,2,1170,124.75
O02912,P0020,2,2264,533.07
O02912,P0082,1,700,164.78
O02912,P0026,2,354,52.12
O02913,P0088,2,2002,444.83
O02913,P0087,3,3765,379.11
O02913,P0012,5,3490,682.46
O02914,P0070,2,1138,294.02
O02914,P0099,1,965,164.62
O02914,P0001,2,2840,342.68
O02915,P0017,4,3972,590.98
O02916,P0030,1,806,222.57
O02917,P0052,3,1953,280.92
O02918,P0073,3,1755,434.14
O02919,P0051,3,621,70.9
O02919,P0005,1,850,97.42
O02919,P0050,3,2274,304.31
O02920,P0040,1,487,113.71
O02920,P0001,3,4260,752.44
O02921,P0030,1,806,85.41
O02921,P0022,5,1935,336.06
O02922,P0031,3,4293,736.83
O02923,P0059,1,203,43.6
O02923,P0041,5,5760,821.96
O02924,P0050,4,3032,477.06
O02924,P0066,5,5955,1182.74
O02925,P0065,1,1165,323.17
O02925,P0054,4,916,81.13
O02925,P0075,3,531,139.54
O02926,P0066,3,3573,945.16
O02927,P0047,5,1675,154.56
O02928,P0033,4,516,138.92
O02929,P0059,1,203,17.45
O02929,P0058,2,462,69.31
O02929,P0081,3,99,21.35
O02930,P0036,5,6295,1325.72
O02931,P0043,1,1412,309.96
O02932,P0083,2,1388,257.7
O02933,P0025,4,1260,220.77
O02933,P0038,4,5272,1117.6
O02933,P0011,2,1816,372.95
O02934,P0065,2,2330,461.8
O02935,P0095,5,3835,517.77
O02936,P0093,5,3435,866.09
O02937,P0044,5,975,223.18
O02938,P0055,2,396,99.93
O02938,P0095,3,2301,248.28
O02938,P0084,2,1410,204.02
O02939,P0020,4,4528,1033.0
O02939,P0023,5,3320,809.51
O02940,P0060,4,4620,564.05
O02940,P0085,3,4059,927.08
O02941,P0071,5,1590,207.68
O02941,P0099,2,1930,263.67
O02941,P0096,4,4696,758.89
O02942,P0008,5,6620,1084.85
O02942,P0070,5,2845,386.83
O02942,P0059,1,203,38.92
O02943,P0084,3,2115,250.97
O02943,P0030,2,1612,386.95
O02944,P0055,4,792,227.8
O02945,P0067,5,7115,1085.39
O02946,P0075,4,708,98.54
O02947,P0046,1,188,38.93
O02947,P0051,3,621,71.96
O02948,P0043,5,7060,1818.17
O02948,P0019,3,4263,911.99
O02948,P0058,4,924,245.39
O02949,P0014,2,214,43.92
O02950,P0058,4,924,131.53
O02950,P0058,2,462,69.76
O02950,P0034,1,915,242.19
O02951,P0057,4,4640,706.16
O02951,P0052,3,1953,352.98
O02952,P0043,5,7060,877.63
O02952,P0054,1,229,56.71
O02952,P0007,5,4970,769.6
O02953,P0005,5,4250,815.6
O02954,P0087,2,2510,716.86
O02954,P0017,3,2979,723.02
O02955,P0036,4,5036,1141.82
O02955,P0032,5,5225,1524.82
O02955,P0002,4,740,132.46
O02956,P0062,5,4040,838.16
O02956,P0076,4,2140,178.92
O02956,P0095,1,767,138.57
O02957,P0072,1,362,98.42
O02957,P0061,4,4968,1035.99
O02957,P0083,1,694,184.73
O02958,P0001,4,5680,1589.27
O02958,P0061,1,1242,106.55
O02958,P0012,2,1396,356.89
O02959,P0098,4,5664,581.0
O02959,P0079,4,3828,710.84
O02960,P0059,4,812,142.16
O02960,P0092,3,3597,287.8
O02961,P0058,1,231,46.07
O02961,P0024,5,2220,383.89
O02962,P0006,1,792,130.33
O02963,P0051,3,621,85.3
O02963,P0039,2,1884,235.44
O02963,P0066,2,2382,698.7
O02964,P0083,5,3470,955.19
O02964,P0021,4,5468,1129.72
O02965,P0055,1,198,54.3
O02965,P0035,3,525,79.45
O02966,P0080,3,891,224.48
O02967,P0094,5,2970,754.43
O02967,P0029,2,2812,524.67
O02968,P0066,1,1191,130.84
O02968,P0085,3,4059,1129.51
O02969,P0066,4,4764,456.69
O02969,P0100,5,4585,959.74
O02969,P0004,3,252,64.6
O02970,P0037,3,2064,600.57
O02971,P0003,3,4050,373.63
O02972,P0095,2,1534,304.59
O02972,P0025,4,1260,219.4
O02972,P0069,2,1140,280.7
O02973,P0020,5,5660,1688.93
O02973,P0097,1,1232,269.09
O02974,P0091,5,7215,1603.91
O02975,P0010,2,378,93.34
O02975,P0038,4,5272,1418.59
O02975,P0085,1,1353,308.02
O02976,P0077,3,4488,864.72
O02977,P0070,1,569,135.66
O02978,P0057,1,1160,289.25
O02979,P0033,4,516,103.63
O02980,P0096,5,5870,900.23
O02980,P0049,5,4085,909.63
O02981,P0051,3,621,137.49
O02982,P0090,3,2019,227.01
O02982,P0081,4,132,23.91
O02982,P0078,5,6180,1005.67
O02983,P0063,1,617,170.38
O02983,P0092,4,4796,729.28
O02984,P0082,1,700,201.58
O02985,P0008,4,5296,674.92
O02985,P0042,3,2712,622.68
O02985,P0071,2,636,138.87
O02986,P0023,4,2656,509.71
O02986,P0027,5,1760,286.98
O02987,P0039,2,1884,247.14
O02987,P0099,5,4825,462.36
O02987,P0028,2,2360,290.65
O02988,P0045,4,2096,481.07
O02988,P0006,1,792,146.43
O02989,P0038,1,1318,235.49
O02989,P0037,2,1376,363.82
O02989,P0010,4,756,110.62
O02990,P0042,4,3616,656.45
O02990,P0047,4,1340,158.22
O02991,P0050,2,1516,250.73
O02991,P0043,4,5648,1004.15
O02992,P0047,1,335,64.35
O02992,P0099,5,4825,1357.09
O02993,P0054,4,916,237.26
O02993,P0051,3,621,156.73
O02993,P0058,3,693,148.94
O02994,P0058,3,693,154.55
O02994,P0083,3,2082,551.0
O02994,P0037,3,2064,227.94
O02995,P0088,2,2002,356.65
O02995,P0100,4,3668,928.69
O02996,P0001,2,2840,524.73
O02997,P0092,4,4796,971.99
O02997,P0095,3,2301,196.75
O02998,P0016,1,1437,417.92
O02999,P0090,4,2692,492.08
O02999,P0006,1,792,117.05
O03000,P0088,3,3003,372.19
O03000,P0007,1,994,96.15
O03001,P0036,2,2518,562.48
O03001,P0057,2,2320,215.92
O03002,P0087,1,1255,318.18
O03002,P0064,1,814,167.37
O03002,P0062,3,2424,587.73
O03003,P0089,3,1149,192.63
O03003,P0037,5,3440,388.73
O03004,P0066,3,3573,853.65
O03004,P0048,3,4431,592.5
O03004,P0025,3,945,211.71
O03005,P0046,3,564,75.64
O03005,P0074,2,1266,355.79
O03006,P0065,2,2330,669.01
O03006,P0100,4,3668,1087.37
O03006,P0066,1,1191,321.06
O03007,P0070,3,1707,311.72
O03008,P0058,1,231,22.04
O03008,P0022,2,774,200.69
O03008,P0082,5,3500,1041.99
O03009,P0038,3,3954,1033.51
O03009,P0096,1,1174,114.24
O03009,P0061,5,6210,1182.45
O03010,P0041,4,4608,1213.66
O03010,P0074,1,633,62.72
O03010,P0017,1,993,228.61
O03011,P0080,5,1485,189.05
O03011,P0084,4,2820,714.2
O03012,P0049,4,3268,567.99
O03012,P0084,3,2115,508.95
O03013,P0026,4,708,122.85
O03013,P0099,1,965,185.63
O03014,P0005,4,3400,654.32
O03014,P0048,1,1477,209.36
O03014,P0028,4,4720,1138.83
O03015,P0040,4,1948,443.5
O03015,P0039,4,3768,755.35
O03016,P0076,5,2675,223.31
O03017,P0060,2,2310,372.25
O03017,P0016,3,4311,1272.39
O03018,P0042,3,2712,226.97
O03018,P0027,5,1760,167.05
O03018,P0032,2,2090,489.7
O03019,P0047,2,670,54.13
O03019,P0010,2,378,77.99
O03019,P0048,2,2954,558.91
O03020,P0067,1,1423,212.62
O03020,P0061,4,4968,1141.1
O03021,P0039,5,4710,814.42
O03021,P0060,2,2310,218.89
O03021,P0064,1,814,128.61
O03022,P0040,1,487,95.95
O03023,P0022,1,387,57.21
O03023,P0081,3,99,17.74
O03024,P0031,2,2862,576.37
O03025,P0021,3,4101,737.49
O03026,P0021,5,6835,1057.43
O03026,P0070,3,1707,307.51
O03026,P0094,3,1782,467.02
O03027,P0019,2,2842,432.01
O03028,P0006,3,2376,243.98
O03028,P0046,2,376,105.88
O03029,P0082,5,3500,650.26
O03030,P0081,3,99,29.53
O03031,P0033,4,516,88.23
O03031,P0066,4,4764,883.22
O03031,P0085,1,1353,168.9
O03032,P0039,3,2826,273.55
O03033,P0031,2,2862,234.41
O03033,P0026,3,531,102.54
O03033,P0056,2,1804,250.5
O03034,P0037,3,2064,407.83
O03034,P0038,1,1318,206.71
O03035,P0025,5,1575,394.82
O03035,P0052,3,1953,430.23
O03035,P0062,1,808,151.56
O03036,P0074,3,1899,295.52
O03036,P0006,5,3960,1019.62
O03036,P0086,1,635,163.8
O03037,P0064,3,2442,574.59
O03037,P0009,1,1459,410.95
O03037,P0090,5,3365,994.11
O03038,P0071,3,954,245.83
O03038,P0080,1,297,48.38
O03039,P0011,5,4540,540.8
O03039,P0038,5,6590,825.18
O03040,P0068,5,1835,235.75
O03041,P0033,5,645,64.61
O03041,P0039,1,942,227.13
O03041,P0088,2,2002,583.21
O03042,P0076,3,1605,434.24
O03043,P0057,3,3480,375.73
O03044,P0092,2,2398,356.31
O03044,P0008,2,2648,271.73
O03044,P0015,5,2260,616.5
O03045,P0075,4,708,172.61
O03045,P0054,2,458,135.19
O03045,P0015,1,452,119.73
O03046,P0024,1,444,52.46
O03046,P0100,5,4585,683.93
O03046,P0097,4,4928,1374.97
O03047,P0017,1,993,295.75
O03047,P0019,3,4263,1019.8
O03048,P0065,2,2330,314.27
O03049,P0044,3,585,93.45
O03049,P0066,1,1191,344.79
O03050,P0078,2,2472,218.97
O03050,P0093,1,687,177.15
O03051,P0006,1,792,141.73
O03051,P0025,5,1575,156.47
O03052,P0056,1,902,249.51
O03052,P0087,5,6275,1882.25
O03052,P0003,4,5400,860.35
O03053,P0015,3,1356,306.46
O03053,P0068,3,1101,165.53
O03053,P0059,4,812,197.41
O03054,P0090,4,2692,355.95
O03054,P0082,3,2100,318.4
O03054,P0032,3,3135,333.34
O03055,P0021,2,2734,578.19
O03055,P0048,1,1477,164.09
O03055,P0068,5,1835,493.05
O03056,P0047,3,1005,155.85
O03056,P0009,1,1459,250.56
O03056,P0096,1,1174,335.4
O03057,P0089,1,383,32.57
O03057,P0058,1,231,65.12
O03057,P0082,4,2800,829.04
O03058,P0068,5,1835,184.46
O03058,P0004,1,84,23.26
O03059,P0043,5,7060,1553.33
O03059,P0014,2,214,48.39
O03059,P0068,2,734,187.91
O03060,P0098,4,5664,1120.45
O03061,P0094,5,2970,842.03
O03061,P0040,2,974,225.13
O03062,P0001,4,5680,899.06
O03062,P0007,4,3976,467.22
O03062,P0073,4,2340,617.4
O03063,P0029,4,5624,1631.03
O03063,P0041,1,1152,226.25
O03063,P0008,3,3972,751.68
O03064,P0001,1,1420,346.57
O03064,P0088,1,1001,156.11
O03064,P0004,2,168,18.58
O03065,P0045,3,1572,296.01
O03065,P0047,2,670,134.86
O03065,P0010,4,756,68.66
O03066,P0041,2,2304,258.21
O03067,P0056,4,3608,1013.24
O03068,P0073,5,2925,452.53
O03068,P0055,4,792,191.43
O03069,P0025,2,630,127.53
O03069,P0043,1,1412,157.92
O03070,P0035,1,175,25.37
O03070,P0057,2,2320,645.45
O03071,P0008,3,3972,909.25
O03072,P0054,1,229,53.91
O03072,P0018,2,230,64.62
O03072,P0059,5,1015,170.39
O03073,P0003,1,1350,193.55
O03073,P0053,1,757,89.46
O03074,P0011,3,2724,225.59
O03075,P0041,3,3456,950.43
O03075,P0005,3,2550,457.1
O03076,P0056,5,4510,1319.3
O03076,P0045,1,524,124.69
O03077,P0009,3,4377,1188.52
O03078,P0080,5,1485,436.37
O03078,P0065,5,5825,1113.23
O03078,P0063,4,2468,410.36
O03079,P0083,3,2082,260.11
O03079,P0052,1,651,181.06
O03079,P0039,3,2826,615.9
O03080,P0099,4,3860,992.63
O03080,P0018,2,230,44.45
O03081,P0072,5,1810,347.35
O03081,P0011,5,4540,805.47
O03082,P0045,3,1572,272.94
O03082,P0006,5,3960,859.94
O03083,P0077,1,1496,187.48
O03084,P0069,1,570,97.85
O03084,P0062,2,1616,443.93
O03084,P0009,2,2918,774.83
O03085,P0002,1,185,55.19
O03086,P0056,2,1804,364.99
O03086,P0096,1,1174,332.08
O03086,P0018,4,460,120.87
O03087,P0037,4,2752,766.6
O03087,P0064,1,814,200.09
O03088,P0042,1,904,114.94
O03088,P0035,1,175,21.98
O03088,P0097,1,1232,304.53
O03089,P0015,3,1356,364.09
O03089,P0096,5,5870,1227.48
O03089,P0010,3,567,136.4
O03090,P0069,2,1140,329.65
O03090,P0014,5,535,76.92
O03090,P0015,1,452,94.74
O03091,P0028,3,3540,641.14
O03092,P0051,1,207,60.14
O03092,P0063,2,1234,182.23
O03092,P0088,2,2002,407.16
O03093,P0030,3,2418,663.0
O03093,P0057,4,4640,855.3
O03093,P0037,1,688,179.17
O03094,P0005,2,1700,183.16
O03094,P0015,4,1808,340.9
O03095,P0024,3,1332,359.9
O03095,P0038,5,6590,1112.94
O03095,P0028,5,5900,1443.18
O03096,P0076,3,1605,262.58
O03096,P0096,2,2348,494.16
O03097,P0060,3,3465,867.45
O03098,P0085,5,6765,1528.76
O03098,P0067,2,2846,556.73
O03098,P0034,2,1830,435.03
O03099,P0005,1,850,166.54
O03100,P0043,2,2824,457.98
O03101,P0002,4,740,205.44
O03102,P0010,3,567,98.64
O03102,P0098,3,4248,976.75
O03102,P0085,4,5412,1010.37
O03103,P0038,4,5272,1004.44
O03103,P0001,5,7100,2050.48
O03104,P0037,3,2064,529.16
O03104,P0048,2,2954,548.02
O03105,P0084,3,2115,436.53
O03105,P0093,5,3435,633.72
O03106,P0087,1,1255,164.19
O03107,P0083,2,1388,135.82
O03107,P0014,4,428,64.6
O03107,P0023,3,1992,458.98
O03108,P0043,3,4236,897.75
O03108,P0013,2,430,121.79
O03108,P0081,5,165,30.93
O03109,P0030,4,3224,942.64
O03109,P0041,1,1152,337.23
O03109,P0080,1,297,69.87
O03110,P0088,5,5005,825.17
O03110,P0084,2,1410,245.73
O03111,P0037,1,688,182.04
O03111,P0088,1,1001,254.03
O03112,P0004,4,336,58.25
O03112,P0065,3,3495,451.85
O03112,P0095,5,3835,649.56
O03113,P0066,1,1191,296.38
O03113,P0042,4,3616,536.43
O03114,P0056,5,4510,760.96
O03115,P0088,5,5005,870.31
O03115,P0100,1,917,257.65
O03115,P0037,1,688,140.67
O03116,P0049,3,2451,593.16
O03117,P0075,1,177,46.68
O03118,P0064,2,1628,430.06
O03118,P0076,1,535,132.09
O03119,P0081,5,165,30.46
O03119,P0085,2,2706,319.2
O03120,P0045,2,1048,112.95
O03120,P0060,3,3465,856.03
O03121,P0094,2,1188,174.84
O03121,P0010,5,945,110.4
O03121,P0048,4,5908,1005.81
O03122,P0023,5,3320,724.6
O03123,P0093,4,2748,615.77
O03123,P0079,1,957,277.61
O03124,P0036,5,6295,1848.1
O03124,P0098,3,4248,347.42
O03124,P0002,2,370,45.6
O03125,P0089,5,1915,155.31
O03125,P0048,3,4431,1203.03
O03126,P0091,2,2886,468.8
O03126,P0065,5,5825,977.49
O03127,P0025,4,1260,129.72
O03127,P0063,3,1851,280.95
O03127,P0038,3,3954,678.91
O03128,P0084,3,2115,283.22
O03129,P0028,4,4720,420.07
O03130,P0060,4,4620,1239.43
O03130,P0001,4,5680,1245.39
O03131,P0049,4,3268,359.24
O03132,P0033,3,387,94.76
O03132,P0054,4,916,259.72
O03132,P0006,3,2376,516.28
O03133,P0059,1,203,43.0
O03134,P0010,5,945,246.29
O03135,P0086,4,2540,451.56
O03135,P0015,2,904,232.02
O03136,P0096,1,1174,138.01
O03136,P0095,1,767,209.76
O03137,P0066,3,3573,853.89
O03137,P0091,2,2886,584.58
O03138,P0076,4,2140,384.94
O03139,P0079,5,4785,528.87
O03139,P0092,2,2398,395.62
O03140,P0017,3,2979,380.89
O03140,P0081,5,165,26.66
O03141,P0098,5,7080,982.27
O03141,P0006,4,3168,255.2
O03142,P0054,5,1145,287.27
O03142,P0008,1,1324,348.03
O03142,P0093,3,2061,202.14
O03143,P0012,5,3490,999.52
O03143,P0024,5,2220,424.18
O03143,P0053,4,3028,564.18
O03144,P0083,1,694,78.91
O03144,P0016,3,4311,628.4
O03145,P0009,5,7295,1836.63
O03145,P0083,3,2082,260.92
O03146,P0034,4,3660,1031.69
O03147,P0083,5,3470,413.37
O03147,P0090,2,1346,260.88
O03147,P0068,3,1101,248.66
O03148,P0044,3,585,103.42
O03148,P0006,4,3168,497.73
O03149,P0081,5,165,45.79
O03149,P0084,4,2820,237.23
O03150,P0019,3,4263,1021.26
O03150,P0084,3,2115,471.01
O03151,P0019,2,2842,626.67
O03151,P0064,3,2442,314.98
O03151,P0032,4,4180,828.27
O03152,P0097,4,4928,504.66
O03152,P0013,4,860,220.29
O03152,P0007,2,1988,574.86
O03153,P0044,1,195,51.21
O03153,P0093,3,2061,512.96
O03153,P0029,1,1406,263.08
O03154,P0087,2,2510,365.61
O03154,P0033,1,129,20.13
O03154,P0076,3,1605,338.05
O03155,P0041,1,1152,344.11
O03155,P0090,1,673,70.1
O03156,P0037,3,2064,375.06
O03156,P0053,2,1514,376.43
O03157,P0088,3,3003,399.06
O03157,P0051,1,207,53.84
O03157,P0067,3,4269,993.53
O03158,P0004,2,168,19.83
O03158,P0089,3,1149,210.3
O03159,P0001,3,4260,716.89
O03159,P0035,1,175,22.6
O03159,P0028,3,3540,787.99
O03160,P0037,4,2752,407.25
O03160,P0019,4,5684,1122.44
O03160,P0072,3,1086,198.6
O03161,P0035,3,525,59.52
O03161,P0025,2,630,124.75
O03161,P0041,3,3456,542.23
O03162,P0075,5,885,223.79
O03163,P0035,4,700,171.01
O03163,P0011,3,2724,717.04
O03164,P0018,5,575,58.36
O03164,P0009,4,5836,983.6
O03165,P0067,5,7115,1779.82
O03166,P0005,1,850,213.24
O03166,P0056,4,3608,421.71
O03167,P0058,3,693,123.14
O03168,P0064,1,814,148.39
O03168,P0031,3,4293,721.65
O03169,P0012,4,2792,612.54
O03169,P0022,1,387,52.63
O03169,P0087,4,5020,1140.93
O03170,P0066,2,2382,701.08
O03170,P0012,1,698,141.21
O03171,P0094,3,1782,366.77
O03171,P0095,1,767,148.8
O03171,P0030,2,1612,306.04
O03172,P0078,3,3708,879.0
O03172,P0087,4,5020,442.55
O03173,P0014,1,107,13.06
O03173,P0021,4,5468,558.67
O03174,P0049,4,3268,511.59
O03175,P0097,1,1232,277.19
O03175,P0083,1,694,171.25
O03175,P0049,4,3268,800.45
O03176,P0099,4,3860,795.2
O03176,P0058,3,693,143.05
O03177,P0041,5,5760,1008.83
O03177,P0089,5,1915,228.23
O03178,P0095,3,2301,342.94
O03178,P0046,1,188,31.5
O03178,P0096,2,2348,244.58
O03179,P0020,5,5660,1461.94
O03179,P0080,2,594,134.37
O03180,P0051,4,828,147.33
O03180,P0046,2,376,59.28
O03180,P0021,2,2734,694.24
O03181,P0059,2,406,65.35
O03181,P0069,3,1710,401.36
O03182,P0050,4,3032,272.89
O03182,P0043,1,1412,254.13
O03182,P0076,2,1070,211.3
O03183,P0082,3,2100,527.94
O03184,P0013,2,430,110.16
O03185,P0062,2,1616,346.89
O03186,P0030,3,2418,294.28
O03187,P0071,4,1272,356.63
O03187,P0028,3,3540,411.68
O03187,P0045,3,1572,463.15
O03188,P0005,4,3400,575.08
O03189,P0070,2,1138,169.56
O03189,P0055,5,990,169.38
O03189,P0100,1,917,265.15
O03190,P0087,5,6275,1831.79
O03190,P0001,2,2840,666.81
O03191,P0046,1,188,42.51
O03191,P0038,4,5272,1202.96
O03191,P0071,2,636,163.46
O03192,P0018,4,460,122.16
O03192,P0057,5,5800,1502.36
O03192,P0063,4,2468,645.04
O03193,P0059,2,406,119.51
O03193,P0076,3,1605,192.48
O03193,P0025,4,1260,166.58
O03194,P0039,4,3768,972.71
O03194,P0065,3,3495,823.63
O03194,P0071,1,318,35.34
O03195,P0079,5,4785,793.71
O03195,P0062,5,4040,415.36
O03195,P0010,2,378,86.14
O03196,P0057,2,2320,224.17
O03197,P0056,2,1804,272.22
O03197,P0063,2,1234,317.29
O03197,P0053,1,757,214.32
O03198,P0071,4,1272,322.75
O03198,P0025,5,1575,322.68
O03198,P0021,2,2734,725.71
O03199,P0007,3,2982,497.25
O03199,P0061,3,3726,668.19
O03199,P0006,3,2376,518.96
O03200,P0082,4,2800,787.46
O03200,P0027,2,704,84.33
O03201,P0006,3,2376,336.53
O03201,P0054,1,229,23.83
O03201,P0016,1,1437,367.02
O03202,P0074,5,3165,716.75
O03202,P0004,3,252,24.89
O03202,P0021,4,5468,1545.81
O03203,P0033,5,645,188.73
O03204,P0084,3,2115,236.38
O03204,P0048,2,2954,595.45
O03204,P0027,5,1760,179.62
O03205,P0058,2,462,82.14
O03205,P0079,4,3828,738.26
O03205,P0071,1,318,63.01
O03206,P0097,4,4928,1412.37
O03206,P0010,3,567,93.01
O03207,P0059,2,406,34.97
O03208,P0029,3,4218,951.63
O03209,P0042,2,1808,241.27
O03210,P0014,1,107,29.73
O03210,P0037,1,688,82.98
O03211,P0078,5,6180,775.92
O03212,P0043,1,1412,173.72
O03212,P0002,5,925,172.02
O03213,P0070,3,1707,312.58
O03213,P0031,4,5724,516.11
O03214,P0056,1,902,268.89
O03214,P0035,4,700,123.07
O03214,P0099,5,4825,637.83
O03215,P0078,4,4944,552.56
O03215,P0047,5,1675,271.52
O03216,P0096,4,4696,1051.55
O03216,P0058,1,231,50.83
O03217,P0019,1,1421,269.67
O03218,P0008,3,3972,794.53
O03219,P0043,4,5648,1148.81
O03219,P0054,3,687,70.52
O03219,P0081,4,132,34.2
O03220,P0043,1,1412,183.22
O03221,P0076,2,1070,176.73
O03221,P0012,3,2094,468.96
O03221,P0018,4,460,62.78
O03222,P0057,4,4640,675.92
O03222,P0075,5,885,190.13
O03223,P0046,1,188,28.4
